minor_class_id,class_id,fiscal_year,total,minor_class,class,department,fund
266,2,2016,535000,Maint/support-computr Hardware/soft,Purchase of Services,Commerce,Airport Operating Fund
284,2,2016,815000,Ground and Building Rental,Purchase of Services,Commerce,Airport Operating Fund
285,2,2016,23000000,Rents,Purchase of Services,Commerce,Airport Operating Fund
304,3,2016,60000,Books and Other Publications,Materials and Supplies,Commerce,Airport Operating Fund
305,3,2016,729000,Building and Construction,Materials and Supplies,Commerce,Airport Operating Fund
307,3,2016,1245000,Chemicals and Gases,Materials and Supplies,Commerce,Airport Operating Fund
308,3,2016,475000,Dry Goods/notions/wearing Apparel,Materials and Supplies,Commerce,Airport Operating Fund
310,3,2016,2000000,Electrical and Communication,Materials and Supplies,Commerce,Airport Operating Fund
311,3,2016,100000,General Equipment and Machinery,Materials and Supplies,Commerce,Airport Operating Fund
312,3,2016,170000,Fire Fighting and Safety,Materials and Supplies,Commerce,Airport Operating Fund
314,3,2016,400000,Fuel -- Heating and Lighting,Materials and Supplies,Commerce,Airport Operating Fund
316,3,2016,705000,General Hardware and Minor Tools,Materials and Supplies,Commerce,Airport Operating Fund
318,3,2016,1650000,"Janitorial, Laundry and Household",Materials and Supplies,Commerce,Airport Operating Fund
319,3,2016,20000,Nautical and Aeronautical,Materials and Supplies,Commerce,Airport Operating Fund
320,3,2016,142000,Office Materials and Supplies,Materials and Supplies,Commerce,Airport Operating Fund
322,3,2016,100000,Small Power Tools and Hand Tools,Materials and Supplies,Commerce,Airport Operating Fund
323,3,2016,805000,Plumbing/air Conditioning/space Htg,Materials and Supplies,Commerce,Airport Operating Fund
324,3,2016,59000,"Precision, Photographic and Artists",Materials and Supplies,Commerce,Airport Operating Fund
325,3,2016,60000,Printing,Materials and Supplies,Commerce,Airport Operating Fund
405,4,2016,525000,"Construction, Dredging, Conveying",Equipment,Commerce,Airport Operating Fund
410,4,2016,85000,Electrical Lighting Communication,Equipment,Commerce,Airport Operating Fund
411,4,2016,30000,General Equipment and Machinery,Equipment,Commerce,Airport Operating Fund
418,4,2016,85000,Janitorial and Laundry,Equipment,Commerce,Airport Operating Fund
419,4,2016,25000,Nautical and Aeronautical,Equipment,Commerce,Airport Operating Fund
420,4,2016,330000,Office Equipment,Equipment,Commerce,Airport Operating Fund
427,4,2016,2000000,Computer Equipment & Peripherals,Equipment,Commerce,Airport Operating Fund
430,4,2016,250000,Furniture and Furnishings,Equipment,Commerce,Airport Operating Fund
504,5,2016,1000,Meritorious Awards,"Contributions, Indemnities, Refunds, Taxes",Commerce,Airport Operating Fund
515,5,2016,2704000,Taxes,"Contributions, Indemnities, Refunds, Taxes",Commerce,Airport Operating Fund
589,5,2016,1500000,Other Miscellaneous Claims,"Contributions, Indemnities, Refunds, Taxes",Commerce,Airport Operating Fund
801,8,2016,4100000,Payments to General Fund,Payments to Other Funds,Commerce,Airport Operating Fund
803,8,2016,5000000,Payments to Water Fund,Payments to Other Funds,Commerce,Airport Operating Fund
804,8,2016,15000000,Payments to Capital Projects Fund,Payments to Other Funds,Commerce,Airport Operating Fund
807,8,2016,500000,Payments to Other Funds,Payments to Other Funds,Commerce,Airport Operating Fund
100,1,2016,30000,Salary Control,Personal Services,Law,Airport Operating Fund
101,1,2016,1462900,Perm Full Time-civilian,Personal Services,Law,Airport Operating Fund
111,1,2016,70403,Perm Part Time,Personal Services,Law,Airport Operating Fund
161,1,2016,500,Overtime Civilian,Personal Services,Law,Airport Operating Fund
211,2,2016,1500,Transportation,Purchase of Services,Law,Airport Operating Fund
250,2,2016,20500,Professional Consult/spec Services,Purchase of Services,Law,Airport Operating Fund
253,2,2016,399189,Legal Services,Purchase of Services,Law,Airport Operating Fund
256,2,2016,10089,Seminar and Training Sessions,Purchase of Services,Law,Airport Operating Fund
258,2,2016,1161,Court Reporters,Purchase of Services,Law,Airport Operating Fund
322,3,2016,9557,Small Power Tools and Hand Tools,Materials and Supplies,Law,Airport Operating Fund
423,4,2016,9800,Plumbing/air Conditioning/space Htg,Equipment,Law,Airport Operating Fund
430,4,2016,5000,Furniture and Furnishings,Equipment,Law,Airport Operating Fund
101,1,2016,191299,Perm Full Time-civilian,Personal Services,Mayor's Office of Transportation,Airport Operating Fund
101,1,2016,63873,Perm Full Time-civilian,Personal Services,Mayor-office of Sustainability,Airport Operating Fund
216,2,2016,30000,Commercial Off-shelf Comp Software,Purchase of Services,Mayor-office of Sustainability,Airport Operating Fund
100,1,2016,1000000,Salary Control,Personal Services,Office of Housing,Community Development Fund
101,1,2016,3572873,Perm Full Time-civilian,Personal Services,Office of Housing,Community Development Fund
121,1,2016,36000,Temporary Seasonal,Personal Services,Office of Housing,Community Development Fund
161,1,2016,22800,Overtime Civilian,Personal Services,Office of Housing,Community Development Fund
171,1,2016,1200,"Holiday ""g""(2/3 Shifts)",Personal Services,Office of Housing,Community Development Fund
209,2,2016,13500,Telephone,Purchase of Services,Office of Housing,Community Development Fund
210,2,2016,40000,Postage,Purchase of Services,Office of Housing,Community Development Fund
211,2,2016,1000,Transportation,Purchase of Services,Office of Housing,Community Development Fund
216,2,2016,20000,Commercial Off-shelf Comp Software,Purchase of Services,Office of Housing,Community Development Fund
230,2,2016,1000,Meals-non-travel & Officl Entertain,Purchase of Services,Office of Housing,Community Development Fund
240,2,2016,50000,Advertising/promotional Activities,Purchase of Services,Office of Housing,Community Development Fund
250,2,2016,53879911,Professional Consult/spec Services,Purchase of Services,Office of Housing,Community Development Fund
251,2,2016,10000,Information Technology-prof Service,Purchase of Services,Office of Housing,Community Development Fund
253,2,2016,10000,Legal Services,Purchase of Services,Office of Housing,Community Development Fund
255,2,2016,5000,Dues,Purchase of Services,Office of Housing,Community Development Fund
256,2,2016,11000,Seminar and Training Sessions,Purchase of Services,Office of Housing,Community Development Fund
260,2,2016,25000,Repair and Maintenance Charges,Purchase of Services,Office of Housing,Community Development Fund
266,2,2016,40000,Maint/support-computr Hardware/soft,Purchase of Services,Office of Housing,Community Development Fund
284,2,2016,400000,Ground and Building Rental,Purchase of Services,Office of Housing,Community Development Fund
285,2,2016,20000,Rents,Purchase of Services,Office of Housing,Community Development Fund
299,2,2016,100000,Other Expenses (not Othrwse Clssfd),Purchase of Services,Office of Housing,Community Development Fund
304,3,2016,2500,Books and Other Publications,Materials and Supplies,Office of Housing,Community Development Fund
320,3,2016,65000,Office Materials and Supplies,Materials and Supplies,Office of Housing,Community Development Fund
325,3,2016,60000,Printing,Materials and Supplies,Office of Housing,Community Development Fund
345,3,2016,3500,Gasoline,Materials and Supplies,Office of Housing,Community Development Fund
399,3,2016,100000,Other Materials and Supplies (noc),Materials and Supplies,Office of Housing,Community Development Fund
420,4,2016,5000,Office Equipment,Equipment,Office of Housing,Community Development Fund
427,4,2016,20000,Computer Equipment & Peripherals,Equipment,Office of Housing,Community Development Fund
499,4,2016,25000,Other Equipment (noc),Equipment,Office of Housing,Community Development Fund
801,8,2016,30000,Payments to General Fund,Payments to Other Funds,Office of Housing,Community Development Fund
101,1,2016,514818,Perm Full Time-civilian,Personal Services,Licenses & Inspections,Community Development Fund
186,1,2016,4406,Flex Cash,Personal Services,Finance - Employee Benefits,Community Development Fund
187,1,2016,108947,Worker's Comp-disability Comp,Personal Services,Finance - Employee Benefits,Community Development Fund
189,1,2016,86905,Medicare Tax,Personal Services,Finance - Employee Benefits,Community Development Fund
190,1,2016,375000,Pension-obligation Bond Payments,Personal Services,Finance - Employee Benefits,Community Development Fund
191,1,2016,2234017,Pension,Personal Services,Finance - Employee Benefits,Community Development Fund
192,1,2016,371665,FICA Taxes,Personal Services,Finance - Employee Benefits,Community Development Fund
193,1,2016,983216,Medical Health & Welfare Credit,Personal Services,Finance - Employee Benefits,Community Development Fund
194,1,2016,43887,Group Life Insurance,Personal Services,Finance - Employee Benefits,Community Development Fund
195,1,2016,8028,Group Legal Insurance,Personal Services,Finance - Employee Benefits,Community Development Fund
196,1,2016,20488,Unemployment Comp Insurance,Personal Services,Finance - Employee Benefits,Community Development Fund
999,9,2016,20000000,Standby Authorizations,Advances & Other Misc Payments,Director of Finance,Community Development Fund
100,1,2016,44545,Salary Control,Personal Services,Commerce,Community Development Fund
101,1,2016,890909,Perm Full Time-civilian,Personal Services,Commerce,Community Development Fund
250,2,2016,8461248,Professional Consult/spec Services,Purchase of Services,Commerce,Community Development Fund
320,3,2016,3000,Office Materials and Supplies,Materials and Supplies,Commerce,Community Development Fund
427,4,2016,5000,Computer Equipment & Peripherals,Equipment,Commerce,Community Development Fund
101,1,2016,154637,Perm Full Time-civilian,Personal Services,Law,Community Development Fund
101,1,2016,280000,Perm Full Time-civilian,Personal Services,City Planning Commission,Community Development Fund
285,2,2016,6000000,Rents,Purchase of Services,Sinking Fund Commission,Car Rental Tax Fund
101,1,2016,1250000,Perm Full Time-civilian,Personal Services,Office of Housing,Housing Trust Fund
250,2,2016,23250000,Professional Consult/spec Services,Purchase of Services,Office of Housing,Housing Trust Fund
101,1,2016,972467,Perm Full Time-civilian,Personal Services,Health,Acute Care Hospital Assessment Fund
111,1,2016,4085541,Perm Part Time,Personal Services,Health,Acute Care Hospital Assessment Fund
209,2,2016,160000,Telephone,Purchase of Services,Health,Acute Care Hospital Assessment Fund
216,2,2016,100000,Commercial Off-shelf Comp Software,Purchase of Services,Health,Acute Care Hospital Assessment Fund
230,2,2016,4832,Meals-non-travel & Officl Entertain,Purchase of Services,Health,Acute Care Hospital Assessment Fund
250,2,2016,155174083,Professional Consult/spec Services,Purchase of Services,Health,Acute Care Hospital Assessment Fund
266,2,2016,200000,Maint/support-computr Hardware/soft,Purchase of Services,Health,Acute Care Hospital Assessment Fund
310,3,2016,3000,Electrical and Communication,Materials and Supplies,Health,Acute Care Hospital Assessment Fund
320,3,2016,10000,Office Materials and Supplies,Materials and Supplies,Health,Acute Care Hospital Assessment Fund
399,3,2016,8000,Other Materials and Supplies (noc),Materials and Supplies,Health,Acute Care Hospital Assessment Fund
427,4,2016,60000,Computer Equipment & Peripherals,Equipment,Health,Acute Care Hospital Assessment Fund
804,8,2016,2000000,Payments to Capital Projects Fund,Payments to Other Funds,Health,Acute Care Hospital Assessment Fund
101,1,2016,75000,Perm Full Time-civilian,Personal Services,Director of Finance,Acute Care Hospital Assessment Fund
187,1,2016,16923,Worker's Comp-disability Comp,Personal Services,Finance - Employee Benefits,Acute Care Hospital Assessment Fund
189,1,2016,8900,Medicare Tax,Personal Services,Finance - Employee Benefits,Acute Care Hospital Assessment Fund
190,1,2016,12472,Pension-obligation Bond Payments,Personal Services,Finance - Employee Benefits,Acute Care Hospital Assessment Fund
191,1,2016,29625,Pension,Personal Services,Finance - Employee Benefits,Acute Care Hospital Assessment Fund
192,1,2016,37785,FICA Taxes,Personal Services,Finance - Employee Benefits,Acute Care Hospital Assessment Fund
193,1,2016,160274,Medical Health & Welfare Credit,Personal Services,Finance - Employee Benefits,Acute Care Hospital Assessment Fund
194,1,2016,500,Group Life Insurance,Personal Services,Finance - Employee Benefits,Acute Care Hospital Assessment Fund
195,1,2016,1598,Group Legal Insurance,Personal Services,Finance - Employee Benefits,Acute Care Hospital Assessment Fund
101,1,2016,30000,Perm Full Time-civilian,Personal Services,Revenue,Acute Care Hospital Assessment Fund
320,3,2016,5000,Office Materials and Supplies,Materials and Supplies,Revenue,Acute Care Hospital Assessment Fund
420,4,2016,10000,Office Equipment,Equipment,Revenue,Acute Care Hospital Assessment Fund
100,1,2016,20000,Salary Control,Personal Services,Board of Pensions,Undistributed Pension Funds
101,1,2016,3726903,Perm Full Time-civilian,Personal Services,Board of Pensions,Undistributed Pension Funds
121,1,2016,2000,Temporary Seasonal,Personal Services,Board of Pensions,Undistributed Pension Funds
161,1,2016,1000,Overtime Civilian,Personal Services,Board of Pensions,Undistributed Pension Funds
181,1,2016,97,Shift,Personal Services,Board of Pensions,Undistributed Pension Funds
187,1,2016,75000,Worker's Comp-disability Comp,Personal Services,Finance - Employee Benefits,Undistributed Pension Funds
189,1,2016,50000,Medicare Tax,Personal Services,Finance - Employee Benefits,Undistributed Pension Funds
190,1,2016,350000,Pension-obligation Bond Payments,Personal Services,Finance - Employee Benefits,Undistributed Pension Funds
191,1,2016,1600000,Pension,Personal Services,Finance - Employee Benefits,Undistributed Pension Funds
192,1,2016,220000,FICA Taxes,Personal Services,Finance - Employee Benefits,Undistributed Pension Funds
193,1,2016,1100000,Medical Health & Welfare Credit,Personal Services,Finance - Employee Benefits,Undistributed Pension Funds
194,1,2016,15000,Group Life Insurance,Personal Services,Finance - Employee Benefits,Undistributed Pension Funds
195,1,2016,10000,Group Legal Insurance,Personal Services,Finance - Employee Benefits,Undistributed Pension Funds
209,2,2016,3000,Telephone,Purchase of Services,Board of Pensions,Undistributed Pension Funds
210,2,2016,80000,Postage,Purchase of Services,Board of Pensions,Undistributed Pension Funds
211,2,2016,10000,Transportation,Purchase of Services,Board of Pensions,Undistributed Pension Funds
216,2,2016,10000,Commercial Off-shelf Comp Software,Purchase of Services,Board of Pensions,Undistributed Pension Funds
250,2,2016,1211000,Professional Consult/spec Services,Purchase of Services,Board of Pensions,Undistributed Pension Funds
251,2,2016,235000,Information Technology-prof Service,Purchase of Services,Board of Pensions,Undistributed Pension Funds
252,2,2016,73000,Accounting and Auditing Services,Purchase of Services,Board of Pensions,Undistributed Pension Funds
